,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
6776,2006,2006-10-13,5,16,2006-10-12,1.86,1.79,20.0,True,False,False,5,0,DW,7,8,0,0,2,1,0,0,47,19,14,16,,,,,,,,,,,1,1,1,2,1,0,1,0,,
6777,2006,2006-10-13,20,8,2006-10-12,1.41,2.68,20.0,False,True,False,3,4,PS,5,4,0,0,0,1,0,0,26,34,10,8,,,,,,,,,,,0,1,1,1,2,1,0,1,,
6778,2006,2006-10-13,11,9,2006-10-12,1.55,2.25,20.0,False,True,False,3,5,,7,7,1,0,1,3,0,0,44,37,24,14,,,,,,,,,,,0,2,1,0,2,3,,,,
6779,2006,2006-10-13,24,0,2006-10-12,1.38,2.79,20.0,False,True,False,2,3,,8,7,0,3,1,2,0,0,32,42,16,49,,,,,,,,,,,0,1,0,1,2,1,,,,
6780,2006,2006-10-15,22,24,2006-10-14,1.45,2.54,20.0,True,False,False,5,2,,6,7,1,0,2,1,0,1,28,34,22,14,,,,,,,,,,,1,0,1,2,3,0,,,,
6781,2006,2006-10-15,8,11,2006-10-14,1.44,2.57,20.0,True,False,False,2,1,DW,4,8,0,0,0,1,0,0,48,34,8,16,,,,,,,,,,,0,1,1,0,0,0,1,0,,
6782,2006,2006-10-16,9,20,2006-10-15,1.49,2.4,20.0,False,True,False,0,5,,7,8,1,0,0,1,0,0,27,32,24,16,,,,,,,,,,,0,2,0,0,0,3,,,,
6783,2006,2006-10-17,18,5,2006-10-16,1.37,2.83,20.0,True,False,False,3,0,,6,5,0,0,0,0,0,0,20,28,12,10,,,,,,,,,,,1,0,1,0,1,0,,,,
6784,2006,2006-10-17,0,19,2006-10-16,1.53,2.29,20.0,True,False,False,4,2,,5,8,2,2,2,0,0,0,22,27,35,41,,,,,,,,,,,1,0,2,0,1,2,,,,
6785,2006,2006-10-17,15,7,2006-10-16,1.27,3.48,20.0,False,True,False,0,1,,6,6,0,0,0,1,0,0,13,26,12,12,,,,,,,,,,,0,0,0,1,0,0,,,,
6786,2006,2006-10-17,8,10,2006-10-16,1.34,2.99,20.0,True,False,False,6,3,,5,11,0,1,5,1,0,0,21,35,10,32,,,,,,,,,,,2,1,2,2,2,0,,,,
6787,2006,2006-10-17,16,11,2006-10-16,1.38,2.8,20.0,True,False,False,5,4,,7,11,0,0,3,2,0,0,31,27,14,22,,,,,,,,,,,2,2,2,2,1,0,,,,
6788,2006,2006-10-19,5,15,2006-10-18,1.86,1.78,20.0,False,True,False,0,5,,6,10,2,2,0,1,0,0,19,28,37,45,,,,,,,,,,,0,2,0,2,0,1,,,,
6789,2006,2006-10-20,19,9,2006-10-19,1.45,2.54,20.0,True,False,False,3,2,OT,4,6,1,0,0,0,0,0,19,27,18,12,,,,,,,,,,,0,1,1,1,1,0,1,0,,
6790,2006,2006-10-20,24,8,2006-10-19,1.44,2.56,20.0,True,False,False,5,3,,2,5,1,0,2,2,0,0,33,40,29,10,,,,,,,,,,,1,1,1,1,3,1,,,,
6791,2006,2006-10-20,16,7,2006-10-19,1.37,2.84,20.0,False,True,False,0,3,,8,6,0,0,0,1,0,0,22,31,16,12,,,,,,,,,,,0,2,0,0,0,1,,,,
6792,2006,2006-10-20,10,0,2006-10-19,1.74,1.91,20.0,True,False,False,3,1,,6,9,0,0,0,1,0,0,37,32,12,18,,,,,,,,,,,0,0,2,1,1,0,,,,
6793,2006,2006-10-20,20,18,2006-10-19,1.43,2.58,20.0,True,False,False,5,3,,9,6,0,0,2,2,0,0,31,31,18,12,,,,,,,,,,,1,1,3,1,1,1,,,,
6794,2006,2006-10-20,11,22,2006-10-19,1.76,1.89,20.0,False,True,False,1,2,,6,8,0,0,1,2,0,0,34,28,12,16,,,,,,,,,,,0,0,1,0,0,2,,,,
6795,2006,2006-10-22,18,11,2006-10-21,1.38,2.78,20.0,False,True,False,1,3,DW,6,8,2,2,1,0,0,0,26,29,37,41,,,,,,,,,,,0,0,0,1,1,2,,,,
6796,2006,2006-10-22,9,10,2006-10-21,1.36,2.87,20.0,True,False,False,3,2,OT,7,6,0,0,1,0,0,0,27,38,14,12,,,,,,,,,,,2,0,0,1,0,1,1,0,,
6797,2006,2006-10-22,16,20,2006-10-21,1.58,2.19,20.0,True,False,False,3,1,DW,8,9,0,0,0,0,0,0,33,28,16,18,,,,,,,,,,,1,0,1,0,1,1,,,,
6798,2006,2006-10-22,5,7,2006-10-21,1.61,2.12,20.0,True,False,False,4,1,,6,5,0,2,1,0,0,0,27,27,12,35,,,,,,,,,,,1,0,1,1,2,0,,,,
6799,2006,2006-10-22,8,0,2006-10-21,1.48,2.43,20.0,False,True,False,1,2,PS,1,3,0,0,0,0,0,0,38,46,2,6,,,,,,,,,,,1,0,0,1,0,0,0,0,,
6800,2006,2006-10-22,22,19,2006-10-21,1.38,2.81,20.0,True,False,False,5,2,,7,7,2,2,3,2,0,0,32,31,39,39,,,,,,,,,,,1,0,2,1,2,1,,,,
6801,2006,2006-10-24,15,11,2006-10-23,1.28,3.4,20.0,False,True,False,2,3,DW,4,5,0,0,1,0,0,0,32,32,8,10,,,,,,,,,,,0,1,0,1,2,0,0,0,0,1
6802,2006,2006-10-24,19,8,2006-10-23,1.46,2.51,20.0,True,False,False,2,1,PS,5,7,0,0,0,0,0,0,44,37,10,14,,,,,,,,,,,0,1,1,0,0,0,1,0,,
6803,2006,2006-10-24,7,18,2006-10-23,1.56,2.22,20.0,False,True,False,1,2,PS,7,8,1,0,0,0,0,0,38,22,24,16,,,,,,,,,,,0,0,1,1,0,0,0,1,,
6804,2006,2006-10-24,20,22,2006-10-23,1.57,2.21,20.0,True,False,False,3,2,,3,5,0,0,1,0,0,1,28,19,6,10,,,,,,,,,,,2,0,1,1,0,1,,,,
6805,2006,2006-10-24,0,9,2006-10-23,1.46,2.48,20.0,False,True,False,2,4,,4,9,0,0,0,1,0,0,18,30,8,18,,,,,,,,,,,0,2,2,1,0,1,,,,
6806,2006,2006-10-24,10,5,2006-10-23,1.56,2.24,20.0,True,False,False,4,1,,6,6,1,0,1,1,0,0,22,30,22,12,,,,,,,,,,,2,0,2,0,0,1,,,,
6807,2006,2006-10-24,24,16,2006-10-23,1.45,2.54,20.0,False,True,False,3,4,DW,5,6,0,0,0,1,0,0,26,27,10,12,,,,,,,,,,,2,2,0,2,1,0,,,,
6808,2006,2006-10-26,10,18,2006-10-25,1.67,2.02,20.0,True,False,False,2,0,,3,7,0,0,1,0,0,0,23,27,6,14,,,,,,,,,,,0,0,2,0,0,0,,,,
6809,2006,2006-10-27,20,7,2006-10-26,1.33,3.05,20.0,False,True,False,0,3,,6,9,0,0,0,1,0,1,20,37,12,18,,,,,,,,,,,0,1,0,1,0,1,,,,
6810,2006,2006-10-27,24,9,2006-10-26,1.43,2.6,20.0,True,False,False,4,3,OT,6,6,0,0,1,2,0,0,21,29,12,12,,,,,,,,,,,1,2,2,1,0,0,1,0,,
6811,2006,2006-10-27,11,5,2006-10-26,1.4,2.7,20.0,False,True,False,0,2,DW,2,3,0,0,0,0,0,0,22,40,4,6,,,,,,,,,,,0,2,0,0,0,0,,,,
6812,2006,2006-10-27,0,22,2006-10-26,1.68,2.0,20.0,True,False,False,3,2,OT,3,5,0,0,0,0,0,0,37,36,6,10,,,,,,,,,,,0,1,0,1,2,0,1,0,,
6813,2006,2006-10-27,19,15,2006-10-26,1.65,2.06,20.0,True,False,False,2,1,PS,4,2,0,0,0,0,0,0,35,23,8,4,,,,,,,,,,,0,0,0,1,1,0,1,0,,
6814,2006,2006-10-27,8,16,2006-10-26,1.56,2.22,20.0,True,False,False,5,2,,6,6,0,1,1,1,0,0,33,29,12,22,,,,,,,,,,,1,1,2,1,2,0,,,,
6815,2006,2006-10-29,22,10,2006-10-28,1.27,3.44,20.0,True,False,False,4,2,,6,8,0,0,1,1,0,0,30,21,12,16,,,,,,,,,,,2,1,1,0,1,1,,,,
6816,2006,2006-10-29,16,0,2006-10-28,1.46,2.49,20.0,True,False,False,4,2,DW,5,5,0,0,1,0,0,0,37,35,10,10,,,,,,,,,,,1,1,0,0,3,1,,,,
6817,2006,2006-10-29,5,19,2006-10-28,1.67,2.01,20.0,True,False,False,3,1,DW,7,7,0,0,1,1,0,0,21,29,14,14,,,,,,,,,,,2,1,0,0,1,0,,,,
6818,2006,2006-10-29,7,11,2006-10-28,1.46,2.49,20.0,True,False,False,1,0,,3,7,0,3,0,0,0,0,30,26,6,69,,,,,,,,,,,0,0,1,0,0,0,,,,
6819,2006,2006-10-29,18,24,2006-10-28,1.57,2.2,20.0,False,True,False,0,2,,6,6,0,0,0,0,0,0,22,37,12,12,,,,,,,,,,,0,1,0,1,0,0,,,,
6820,2006,2006-10-29,9,8,2006-10-28,1.5,2.39,20.0,False,True,False,3,4,PS,7,5,0,0,1,3,0,0,34,35,14,10,,,,,,,,,,,0,1,1,1,2,1,0,1,,
6821,2006,2006-10-30,15,20,2006-10-29,1.39,2.75,20.0,True,False,False,9,2,,3,7,0,0,0,0,0,0,28,36,6,14,,,,,,,,,,,3,1,2,0,4,1,,,,
6822,2006,2006-10-31,11,19,2006-10-30,1.59,2.16,20.0,False,True,False,0,2,,6,6,0,0,0,1,0,1,27,32,12,12,,,,,,,,,,,0,0,0,1,0,1,,,,
6823,2006,2006-11-02,9,22,2006-11-01,1.68,2.0,20.0,True,False,False,5,2,,4,7,0,0,1,1,0,0,25,35,8,14,,,,,,,,,,,1,0,2,2,2,0,,,,
6824,2006,2006-11-03,0,18,2006-11-02,1.48,2.45,20.0,True,False,False,5,1,,8,6,0,1,1,0,0,0,28,29,16,22,,,,,,,,,,,1,1,2,0,2,0,,,,
6825,2006,2006-11-03,24,5,2006-11-02,1.33,3.08,20.0,True,False,False,8,0,,7,5,0,0,4,0,0,0,21,29,14,10,,,,,,,,,,,4,0,2,0,2,0,,,,
6826,2006,2006-11-03,10,7,2006-11-02,1.6,2.15,20.0,True,False,False,5,3,,3,9,2,2,2,0,1,0,23,34,31,43,,,,,,,,,,,1,1,2,2,2,0,,,,
6827,2006,2006-11-03,19,16,2006-11-02,1.49,2.4,20.0,True,False,False,3,0,,5,6,0,0,0,0,0,0,22,31,10,12,,,,,,,,,,,1,0,1,0,1,0,,,,
6828,2006,2006-11-03,8,15,2006-11-02,1.71,1.96,20.0,False,True,False,2,3,,4,5,0,0,1,0,0,0,24,26,8,10,,,,,,,,,,,1,1,0,2,1,0,,,,
6829,2006,2006-11-03,20,11,2006-11-02,1.39,2.75,20.0,True,False,False,4,0,,6,10,0,0,1,0,0,0,22,31,12,20,,,,,,,,,,,1,0,2,0,1,0,,,,
6830,2006,2006-11-05,5,20,2006-11-04,1.7,1.97,20.0,False,True,False,1,3,,3,7,0,0,1,0,0,0,17,33,6,14,,,,,,,,,,,1,1,0,1,0,1,,,,
6831,2006,2006-11-05,18,19,2006-11-04,1.62,2.11,20.0,True,False,False,2,1,,7,5,0,0,1,1,0,0,21,31,14,10,,,,,,,,,,,2,0,0,0,0,1,,,,
6832,2006,2006-11-05,11,0,2006-11-04,1.65,2.05,20.0,True,False,False,2,1,DW,7,11,0,1,0,0,0,0,27,27,14,32,,,,,,,,,,,2,1,0,0,0,0,,,,
6833,2006,2006-11-05,22,8,2006-11-04,1.38,2.78,20.0,True,False,False,2,1,PS,4,4,0,0,0,0,0,0,34,31,8,8,,,,,,,,,,,1,0,0,0,0,1,1,0,,
6834,2006,2006-11-05,15,10,2006-11-04,1.24,3.79,20.0,True,False,False,4,3,OT,3,4,0,0,1,1,0,0,27,30,6,8,,,,,,,,,,,0,1,1,1,2,1,1,0,,
6835,2006,2006-11-05,7,24,2006-11-04,1.71,1.95,20.0,True,False,False,4,2,,5,9,2,2,3,0,0,0,23,30,35,43,,,,,,,,,,,1,1,1,1,2,0,,,,
6836,2006,2006-11-05,16,9,2006-11-04,1.49,2.4,20.0,True,False,False,3,2,,7,7,0,0,1,1,0,0,24,34,14,14,,,,,,,,,,,1,1,1,0,1,1,,,,
6837,2006,2006-11-07,10,16,2006-11-06,1.64,2.06,20.0,False,True,False,0,3,,7,10,0,0,0,1,0,0,25,23,14,20,,,,,,,,,,,0,1,0,1,0,1,,,,
6838,2006,2006-11-07,22,18,2006-11-06,1.33,3.04,20.0,True,False,False,2,1,,5,5,0,0,1,0,0,0,30,38,10,10,,,,,,,,,,,1,0,0,1,1,0,,,,
6839,2006,2006-11-07,0,5,2006-11-06,1.35,2.95,20.0,True,False,False,7,1,,7,3,1,2,2,1,1,0,17,30,24,31,,,,,,,,,,,1,1,3,0,3,0,,,,
6840,2006,2006-11-07,24,11,2006-11-06,1.3,3.24,20.0,False,True,False,2,3,OT,1,4,0,0,0,0,0,0,38,45,2,8,,,,,,,,,,,1,1,0,0,1,1,0,1,,
6841,2006,2006-11-07,9,15,2006-11-06,1.74,1.91,20.0,True,False,False,4,1,,6,7,0,0,2,1,0,0,21,23,12,14,,,,,,,,,,,0,0,1,0,3,1,,,,
6842,2006,2006-11-07,8,7,2006-11-06,1.45,2.52,20.0,True,False,False,4,1,,8,6,0,0,3,0,0,0,30,33,16,12,,,,,,,,,,,2,1,1,0,1,0,,,,
6843,2006,2006-11-07,19,20,2006-11-06,1.49,2.41,20.0,False,True,False,0,3,,4,4,0,0,0,1,0,1,24,47,8,8,,,,,,,,,,,0,0,0,1,0,2,,,,
6844,2006,2006-11-09,15,0,2006-11-08,1.35,2.94,20.0,True,False,False,3,0,,8,8,0,0,1,0,0,0,36,33,16,16,,,,,,,,,,,2,0,1,0,0,0,,,,
6845,2006,2006-11-10,8,5,2006-11-09,1.31,3.2,20.0,True,False,False,2,1,,4,6,0,0,0,1,0,0,26,32,8,12,,,,,,,,,,,0,0,1,0,1,1,,,,
6846,2006,2006-11-10,7,19,2006-11-09,1.56,2.22,20.0,True,False,False,3,1,,7,8,0,0,3,0,0,0,21,23,14,16,,,,,,,,,,,1,0,1,1,1,0,,,,
6847,2006,2006-11-10,9,18,2006-11-09,1.39,2.74,20.0,True,False,False,2,1,,4,3,1,0,1,1,0,0,24,28,18,6,,,,,,,,,,,1,0,1,0,0,1,,,,
6848,2006,2006-11-10,20,24,2006-11-09,1.5,2.38,20.0,True,False,False,2,1,OT,8,7,0,0,0,0,0,0,28,28,16,14,,,,,,,,,,,0,0,1,1,0,0,1,0,,
6849,2006,2006-11-10,11,10,2006-11-09,1.45,2.52,20.0,False,True,False,1,2,PS,5,4,0,0,0,0,0,1,42,37,10,8,,,,,,,,,,,1,0,0,1,0,0,0,1,,
6850,2006,2006-11-10,16,22,2006-11-09,1.58,2.19,20.0,True,False,False,4,2,,6,8,0,1,1,1,0,0,19,34,12,26,,,,,,,,,,,2,1,1,0,1,1,,,,
6851,2006,2006-11-12,10,24,2006-11-11,1.74,1.92,20.0,False,True,False,2,4,,2,4,0,0,1,0,0,0,24,47,4,8,,,,,,,,,,,1,1,0,1,1,2,,,,
6852,2006,2006-11-12,0,20,2006-11-11,1.55,2.24,20.0,False,True,False,5,6,,6,9,3,2,0,3,0,0,22,41,52,38,,,,,,,,,,,1,1,2,1,2,4,,,,
6853,2006,2006-11-12,16,15,2006-11-11,1.64,2.07,20.0,False,True,False,3,4,,3,4,0,0,1,1,0,0,30,30,6,8,,,,,,,,,,,2,1,0,2,1,1,,,,
6854,2006,2006-11-12,9,7,2006-11-11,1.4,2.7,20.0,True,False,False,3,1,,5,8,0,0,2,1,0,0,26,31,10,16,,,,,,,,,,,0,0,0,0,3,1,,,,
6855,2006,2006-11-12,19,11,2006-11-11,1.39,2.74,20.0,True,False,False,3,1,,5,6,0,0,1,0,0,0,32,31,10,12,,,,,,,,,,,0,0,1,1,2,0,,,,
6856,2006,2006-11-12,22,5,2006-11-11,1.25,3.66,20.0,True,False,False,2,0,,5,3,0,0,0,0,0,0,16,26,10,6,,,,,,,,,,,0,0,0,0,2,0,,,,
6857,2006,2006-11-12,8,18,2006-11-11,1.4,2.73,20.0,False,True,False,3,5,,5,5,0,0,2,0,0,1,25,30,10,10,,,,,,,,,,,2,2,0,2,1,1,,,,
6858,2006,2006-11-21,16,18,2006-11-20,1.39,2.74,20.0,False,True,False,4,5,OT,7,6,0,2,2,2,0,0,34,31,14,37,,,,,,,,,,,2,0,2,1,0,3,0,1,,
6859,2006,2006-11-21,5,9,2006-11-20,1.85,1.79,20.0,True,False,False,5,3,,6,4,0,0,0,1,1,0,27,25,12,8,,,,,,,,,,,2,0,1,0,2,3,,,,
6860,2006,2006-11-22,15,22,2006-11-21,1.39,2.76,20.0,True,False,False,4,3,,8,7,0,0,2,0,0,0,31,29,16,14,,,,,,,,,,,3,0,0,2,1,1,,,,
6861,2006,2006-11-22,20,10,2006-11-21,1.3,3.28,20.0,True,False,False,10,1,,10,6,0,1,2,0,1,0,23,31,20,22,,,,,,,,,,,3,1,2,0,5,0,,,,
6862,2006,2006-11-22,11,8,2006-11-21,1.64,2.08,20.0,True,False,False,9,5,,6,4,0,0,1,1,0,0,39,37,12,8,,,,,,,,,,,3,4,3,0,3,1,,,,
6863,2006,2006-11-22,24,19,2006-11-21,1.4,2.71,20.0,True,False,False,3,2,,7,7,0,1,0,2,0,0,31,23,14,24,,,,,,,,,,,3,0,0,0,0,2,,,,
6864,2006,2006-11-22,7,0,2006-11-21,1.55,2.25,20.0,True,False,False,4,3,,6,5,0,0,2,0,0,0,31,26,12,10,,,,,,,,,,,0,1,4,0,0,2,,,,
6865,2006,2006-11-23,9,11,2006-11-22,1.38,2.81,20.0,False,True,False,0,6,,5,7,1,0,0,1,0,0,27,31,20,14,,,,,,,,,,,0,0,0,5,0,1,,,,
6866,2006,2006-11-24,18,15,2006-11-23,1.79,1.85,20.0,True,False,False,5,4,PS,4,4,0,0,1,1,0,0,31,38,8,8,,,,,,,,,,,1,1,1,0,2,3,1,0,,
6867,2006,2006-11-24,8,20,2006-11-23,1.7,1.97,20.0,True,False,False,3,2,PS,5,8,0,0,0,1,0,0,23,43,10,16,,,,,,,,,,,1,0,0,1,1,1,1,0,,
6868,2006,2006-11-24,7,22,2006-11-23,1.65,2.05,20.0,True,False,False,3,2,,5,8,0,0,2,1,0,0,24,35,10,16,,,,,,,,,,,1,1,0,1,2,0,,,,
6869,2006,2006-11-24,24,0,2006-11-23,1.38,2.78,20.0,True,False,False,5,3,,4,10,0,0,2,1,0,0,34,30,8,20,,,,,,,,,,,1,1,3,2,1,0,,,,
6870,2006,2006-11-24,10,19,2006-11-23,1.71,1.96,20.0,True,False,False,2,1,,4,4,0,0,1,0,0,0,29,23,8,8,,,,,,,,,,,0,0,2,0,0,1,,,,
6871,2006,2006-11-24,16,5,2006-11-23,1.3,3.22,20.0,True,False,False,3,2,,4,4,0,0,2,0,1,0,26,33,8,8,,,,,,,,,,,1,2,2,0,0,0,,,,
6872,2006,2006-11-26,19,0,2006-11-25,1.48,2.42,20.0,False,True,False,3,4,,5,6,0,0,1,2,0,0,24,32,10,12,,,,,,,,,,,2,3,0,1,1,0,,,,
6873,2006,2006-11-26,10,8,2006-11-25,1.66,2.03,20.0,False,True,False,0,2,,8,9,0,0,0,1,0,1,24,32,16,18,,,,,,,,,,,0,1,0,0,0,1,,,,
6874,2006,2006-11-26,11,16,2006-11-25,1.54,2.27,20.0,False,True,False,4,7,,6,7,2,2,2,2,0,1,34,26,37,39,,,,,,,,,,,2,1,1,1,1,5,,,,
6875,2006,2006-11-26,20,9,2006-11-25,1.34,3.0,20.0,False,True,False,3,4,PS,9,11,0,0,0,1,1,0,38,35,18,22,,,,,,,,,,,1,0,2,2,0,1,0,0,0,1
6876,2006,2006-11-26,7,15,2006-11-25,1.76,1.88,20.0,True,False,False,3,2,,9,5,0,0,1,2,0,0,26,30,18,10,,,,,,,,,,,1,0,1,1,1,1,,,,
6877,2006,2006-11-26,24,22,2006-11-25,1.46,2.51,20.0,False,True,False,2,3,,5,8,0,0,1,0,0,0,27,33,10,16,,,,,,,,,,,1,0,0,1,1,2,,,,
6878,2006,2006-11-26,5,18,2006-11-25,1.7,1.97,20.0,True,False,False,3,1,,5,9,0,0,1,0,0,0,17,20,10,18,,,,,,,,,,,1,0,2,0,0,1,,,,
6879,2006,2006-11-28,22,9,2006-11-27,1.37,2.85,20.0,True,False,False,5,4,,4,6,2,0,1,1,0,0,27,34,38,12,,,,,,,,,,,1,2,2,0,2,2,,,,
6880,2006,2006-11-28,19,24,2006-11-27,1.63,2.08,20.0,False,True,False,0,4,,6,7,0,0,0,1,0,0,30,51,12,14,,,,,,,,,,,0,1,0,1,0,2,,,,
6881,2006,2006-11-28,15,8,2006-11-27,1.32,3.15,20.0,False,True,False,2,5,,4,7,0,0,1,2,0,0,19,47,8,14,,,,,,,,,,,0,3,1,1,1,1,,,,
6882,2006,2006-11-29,18,20,2006-11-28,1.66,2.03,20.0,True,False,False,4,3,PS,5,6,0,2,0,0,0,0,22,25,10,42,,,,,,,,,,,1,1,0,1,2,1,1,0,,
6883,2006,2006-11-30,8,24,2006-11-29,1.6,2.15,20.0,False,True,False,3,5,,6,8,0,0,3,2,0,0,19,36,12,16,,,,,,,,,,,0,1,1,3,2,1,,,,
6884,2006,2006-12-01,7,16,2006-11-30,1.57,2.2,20.0,False,True,False,4,5,,3,5,0,0,2,1,0,0,23,36,6,10,,,,,,,,,,,3,0,1,4,0,1,,,,
6885,2006,2006-12-01,15,5,2006-11-30,1.25,3.7,20.0,True,False,False,5,2,,5,6,0,1,2,0,0,0,26,36,10,22,,,,,,,,,,,0,1,3,0,2,1,,,,
6886,2006,2006-12-01,9,19,2006-11-30,1.46,2.5,20.0,True,False,False,4,1,,3,5,0,0,1,0,0,0,27,30,6,10,,,,,,,,,,,0,1,2,0,2,0,,,,
6887,2006,2006-12-01,22,11,2006-11-30,1.35,2.94,20.0,True,False,False,4,1,,2,4,0,0,0,1,0,0,22,33,4,8,,,,,,,,,,,2,1,2,0,0,0,,,,
6888,2006,2006-12-01,0,10,2006-11-30,1.34,3.02,20.0,False,True,False,4,6,,6,5,0,0,2,3,0,0,23,19,12,10,,,,,,,,,,,2,2,1,3,1,1,,,,
6889,2006,2006-12-03,19,22,2006-12-02,1.74,1.91,20.0,False,True,False,1,4,,7,9,0,0,1,1,0,0,23,34,14,18,,,,,,,,,,,0,0,0,2,1,2,,,,
6890,2006,2006-12-03,20,16,2006-12-02,1.46,2.49,20.0,True,False,False,4,0,,4,5,2,0,2,0,0,0,31,32,33,10,,,,,,,,,,,1,0,1,0,2,0,,,,
6891,2006,2006-12-03,7,5,2006-12-02,1.35,2.93,20.0,True,False,False,3,0,,3,6,0,1,1,0,0,0,24,23,6,22,,,,,,,,,,,0,0,2,0,1,0,,,,
6892,2006,2006-12-03,0,8,2006-12-02,1.53,2.29,20.0,True,False,False,3,2,OT,6,7,1,1,1,1,0,0,23,39,22,24,,,,,,,,,,,1,0,0,2,1,0,1,0,,
6893,2006,2006-12-03,11,18,2006-12-02,1.52,2.33,20.0,False,True,False,2,3,,5,4,0,0,0,1,0,0,30,27,10,8,,,,,,,,,,,1,0,1,2,0,1,,,,
6894,2006,2006-12-03,10,9,2006-12-02,1.67,2.01,20.0,False,True,False,0,1,,4,9,0,0,0,0,0,0,26,39,8,18,,,,,,,,,,,0,0,0,1,0,0,,,,
6895,2006,2006-12-03,24,15,2006-12-02,1.49,2.41,20.0,False,True,False,3,4,,1,6,0,0,2,1,0,0,32,28,2,12,,,,,,,,,,,2,2,0,2,1,0,,,,
6896,2006,2006-12-05,11,15,2006-12-04,1.78,1.87,20.0,False,True,False,2,4,,7,7,1,0,0,1,1,0,27,31,24,14,,,,,,,,,,,1,2,0,2,1,0,,,,
6897,2006,2006-12-05,22,20,2006-12-04,1.46,2.49,20.0,True,False,False,3,2,,6,6,0,0,1,1,0,1,34,25,12,12,,,,,,,,,,,1,1,2,0,0,1,,,,
6898,2006,2006-12-05,16,24,2006-12-04,1.58,2.19,20.0,True,False,False,4,1,,6,7,0,2,2,0,1,0,34,34,12,39,,,,,,,,,,,2,1,1,0,1,0,,,,
6899,2006,2006-12-05,5,10,2006-12-04,1.53,2.3,20.0,False,True,False,1,5,,6,6,0,0,1,1,0,0,28,34,12,12,,,,,,,,,,,1,1,0,0,0,4,,,,
6900,2006,2006-12-05,8,19,2006-12-04,1.4,2.73,20.0,False,True,False,3,4,PS,2,7,0,0,0,1,0,0,22,41,4,14,,,,,,,,,,,2,1,0,2,1,0,0,0,0,1
6901,2006,2006-12-05,9,0,2006-12-04,1.46,2.5,20.0,True,False,False,3,1,,5,8,0,0,0,1,0,0,25,36,10,16,,,,,,,,,,,1,0,1,0,1,1,,,,
6902,2006,2006-12-05,18,7,2006-12-04,1.5,2.39,20.0,False,True,False,3,4,OT,8,8,0,0,1,1,1,0,36,33,16,16,,,,,,,,,,,1,2,2,0,0,1,0,1,,
6903,2006,2006-12-07,18,10,2006-12-06,1.39,2.75,20.0,True,False,False,3,2,,5,7,0,0,1,0,1,0,25,28,10,14,,,,,,,,,,,1,1,1,0,1,1,,,,
6904,2006,2006-12-07,15,19,2006-12-06,1.27,3.47,20.0,True,False,False,4,1,,7,8,0,0,2,0,0,0,28,31,14,16,,,,,,,,,,,1,1,2,0,1,0,,,,
6905,2006,2006-12-08,22,0,2006-12-07,1.31,3.15,20.0,False,True,False,4,6,,4,3,0,0,1,1,0,0,31,30,8,6,,,,,,,,,,,3,1,0,4,1,1,,,,
6906,2006,2006-12-08,16,8,2006-12-07,1.4,2.72,20.0,True,False,False,5,4,,5,7,0,1,3,1,1,0,34,33,10,24,,,,,,,,,,,1,3,3,1,1,0,,,,
6907,2006,2006-12-08,5,11,2006-12-07,1.67,2.01,20.0,True,False,False,2,1,,9,9,0,0,0,0,0,0,45,27,18,18,,,,,,,,,,,1,0,0,0,1,1,,,,
6908,2006,2006-12-08,24,9,2006-12-07,1.4,2.71,20.0,False,True,False,2,3,PS,6,5,0,0,0,0,0,0,34,27,12,10,,,,,,,,,,,1,1,1,0,0,1,0,1,,
6909,2006,2006-12-08,7,20,2006-12-07,1.61,2.12,20.0,True,False,False,4,3,PS,4,5,0,0,0,0,0,0,34,28,8,10,,,,,,,,,,,0,0,2,1,1,2,1,0,,
6910,2006,2006-12-10,19,5,2006-12-09,1.39,2.77,20.0,True,False,False,6,3,,8,7,0,0,1,1,1,0,26,31,16,14,,,,,,,,,,,1,2,1,0,4,1,,,,
6911,2006,2006-12-10,8,9,2006-12-09,1.54,2.26,20.0,False,True,False,2,3,,3,9,0,2,2,0,0,0,23,39,6,43,,,,,,,,,,,1,1,1,2,0,0,,,,
6912,2006,2006-12-10,20,15,2006-12-09,1.57,2.2,20.0,True,False,False,3,0,,5,2,0,2,0,0,0,0,33,20,10,24,,,,,,,,,,,1,0,1,0,1,0,,,,
6913,2006,2006-12-10,24,18,2006-12-09,1.38,2.8,20.0,True,False,False,3,1,,4,6,0,0,1,0,0,0,35,28,8,12,,,,,,,,,,,1,0,1,0,1,1,,,,
6914,2006,2006-12-10,0,16,2006-12-09,1.59,2.16,20.0,False,True,False,2,3,PS,6,6,0,0,1,0,0,0,34,32,12,12,,,,,,,,,,,0,1,1,0,1,1,0,1,,
6915,2006,2006-12-10,11,7,2006-12-09,1.61,2.12,20.0,False,True,False,2,3,PS,5,8,0,0,1,0,0,0,24,31,10,16,,,,,,,,,,,1,1,1,0,0,1,0,1,,
