,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
12957,2020,2020-11-03,5,10,2020-11-02,1.79,1.67,25,False,True,False,3,4,,2,5,1,1,1,1,0,1,31,28,9,15,31,35,13,13,1,5,9,9,34,32,2,0,0,4,1,0,,,,
12958,2020,2020-11-03,7,20,2020-11-02,1.46,2.19,25,True,False,False,3,2,,1,3,0,0,0,0,0,0,33,28,2,6,31,35,12,15,6,5,14,10,27,39,1,0,2,0,0,2,,,,
12959,2020,2020-11-06,7,5,2020-11-05,1.23,3.23,25,True,False,False,3,2,,3,3,0,0,0,0,0,0,30,25,6,6,28,32,7,21,4,1,19,7,31,35,1,0,1,1,1,1,,,,
12960,2020,2020-11-06,19,16,2020-11-05,1.15,4.18,25,True,False,False,2,1,PS,1,3,2,0,0,0,0,0,19,37,27,6,38,20,18,17,8,3,12,17,32,30,1,0,0,0,0,1,0,0,1,0
12961,2020,2020-11-06,11,15,2020-11-05,2.04,1.53,25,True,False,False,5,1,,2,6,0,0,2,0,0,0,23,20,4,12,25,24,15,26,2,2,24,13,31,34,2,0,1,1,2,0,,,,
12962,2020,2020-11-06,20,22,2020-11-05,1.5,2.09,25,True,False,False,2,1,,1,3,0,0,0,0,0,0,25,26,2,6,28,26,26,16,8,4,13,23,30,32,1,0,0,0,1,1,,,,
12963,2020,2020-11-06,0,13,2020-11-05,1.43,2.26,25,True,False,False,2,1,,4,4,0,0,0,1,0,0,26,25,8,8,27,27,15,18,2,4,16,12,25,28,0,0,2,0,0,1,,,,
12964,2020,2020-11-06,10,9,2020-11-05,1.35,2.54,25,True,False,False,4,1,,2,6,0,0,2,0,0,0,20,40,4,12,44,21,21,11,7,10,10,21,34,25,1,1,1,0,2,0,,,,
12965,2020,2020-11-08,20,11,2020-11-07,1.39,2.42,25,False,True,False,2,3,,2,3,2,0,2,2,0,0,15,22,29,6,24,18,19,16,5,3,16,17,27,27,1,1,0,0,1,2,,,,
12966,2020,2020-11-08,8,10,2020-11-07,1.57,1.94,25,True,False,False,2,0,,5,7,0,0,1,0,0,0,19,28,10,14,30,19,17,11,7,5,11,14,29,21,0,0,1,0,1,0,,,,
12967,2020,2020-11-08,5,12,2020-11-07,1.97,1.56,25,False,True,False,4,5,PS,3,3,0,2,1,1,0,0,33,30,6,31,34,37,18,11,11,5,8,14,28,35,1,1,0,1,3,2,0,0,0,1
12968,2020,2020-11-08,19,0,2020-11-07,1.27,2.96,25,True,False,False,8,1,,4,4,0,0,2,1,0,0,30,23,8,8,31,31,9,26,5,6,19,6,21,30,4,0,2,1,2,0,,,,
12969,2020,2020-11-08,16,9,2020-11-07,1.66,1.8,25,True,False,False,1,0,,3,1,0,0,0,0,0,0,27,30,6,2,31,27,21,19,5,1,16,18,32,24,0,0,0,0,1,0,,,,
12970,2020,2020-11-08,13,7,2020-11-07,1.62,1.86,25,True,False,False,3,2,PS,2,2,0,0,0,0,0,0,27,24,4,4,26,29,18,7,11,4,6,15,39,31,0,1,1,1,1,0,0,0,1,0
12971,2020,2020-11-08,15,22,2020-11-07,1.32,2.67,25,True,False,False,6,2,,2,4,1,1,2,0,0,0,23,33,9,13,39,25,14,18,3,5,17,13,31,23,1,0,1,0,4,2,,,,
12972,2020,2020-11-18,22,11,2020-11-17,1.4,2.36,25,False,True,False,0,2,,3,2,0,0,0,1,0,0,25,22,6,4,22,27,16,16,13,8,14,16,25,24,0,0,0,0,0,2,,,,
12973,2020,2020-11-18,5,16,2020-11-17,1.44,2.23,25,False,True,False,3,4,,2,6,0,0,1,0,0,0,26,41,4,12,44,30,36,19,4,7,14,33,30,41,0,1,1,3,2,0,,,,
12974,2020,2020-11-20,19,15,2020-11-19,1.49,2.12,25,True,False,False,8,1,,10,8,2,2,3,1,1,0,31,13,30,26,21,32,6,17,5,3,13,5,15,32,2,0,5,1,1,0,,,,
12975,2020,2020-11-20,7,16,2020-11-19,1.23,3.27,25,False,True,False,2,3,PS,3,2,0,0,0,0,0,0,40,22,6,4,24,42,16,12,5,2,12,13,27,38,0,0,0,2,2,0,0,0,0,1
12976,2020,2020-11-20,12,20,2020-11-19,1.39,2.4,25,True,False,False,2,1,,2,2,0,0,0,1,0,0,20,30,4,4,32,21,14,15,3,4,12,13,35,25,1,0,0,0,1,1,,,,
12977,2020,2020-11-20,11,0,2020-11-19,1.39,2.39,25,False,True,False,2,4,,2,4,1,0,1,1,0,0,21,26,24,8,28,25,16,21,4,3,16,13,32,33,1,1,1,1,0,2,,,,
12978,2020,2020-11-20,22,8,2020-11-19,1.41,2.33,25,False,True,False,2,5,,8,5,0,0,1,3,0,0,36,27,16,10,29,41,17,14,7,3,14,15,31,22,0,1,1,1,1,3,,,,
12979,2020,2020-11-20,10,13,2020-11-19,1.37,2.48,25,True,False,False,4,0,,3,5,0,2,2,0,0,0,21,25,6,35,29,21,15,15,8,4,14,14,31,31,1,0,1,0,2,0,,,,
12980,2020,2020-11-20,5,9,2020-11-19,1.62,1.87,25,False,True,False,1,4,,2,4,0,0,1,0,0,0,30,42,4,8,43,34,19,11,7,2,10,16,22,34,0,1,1,1,0,2,,,,
12981,2020,2020-11-21,19,13,2020-11-20,1.19,3.69,25,True,False,False,3,2,,6,2,0,0,1,1,0,0,29,24,12,4,27,31,13,19,4,6,15,13,34,21,3,0,0,1,0,1,,,,
12982,2020,2020-11-22,16,12,2020-11-21,1.99,1.55,25,True,False,False,2,1,OT,2,2,0,0,0,0,0,0,24,20,4,4,22,25,12,14,4,1,8,10,32,23,1,0,0,0,0,1,1,0,,
12983,2020,2020-11-22,20,5,2020-11-21,1.23,3.25,25,False,True,False,1,4,,5,5,0,0,0,1,0,0,18,31,10,10,32,22,47,14,8,0,14,44,38,35,1,1,0,1,0,2,,,,
12984,2020,2020-11-22,8,9,2020-11-21,1.37,2.46,25,False,True,False,3,4,OT,1,4,0,0,2,0,0,0,30,24,2,8,27,34,17,21,5,4,19,15,32,26,2,0,0,3,1,0,0,1,,
12985,2020,2020-11-22,11,22,2020-11-21,1.47,2.16,25,False,True,False,2,3,,1,2,0,0,0,0,0,0,30,28,2,4,30,33,19,13,3,1,13,17,23,21,1,1,1,0,0,2,,,,
12986,2020,2020-11-22,15,7,2020-11-21,1.33,2.64,25,True,False,False,3,2,,4,5,0,0,1,0,0,0,21,31,8,10,34,23,17,20,9,1,19,16,30,37,1,2,0,0,2,0,,,,
12987,2020,2020-11-25,7,8,2020-11-24,1.42,2.3,25,True,False,False,4,2,,3,3,0,0,1,0,0,0,32,19,6,6,23,34,19,25,3,7,24,18,26,34,3,0,0,1,1,1,,,,
12988,2020,2020-11-25,0,10,2020-11-24,1.58,1.94,25,False,True,False,3,4,,4,6,2,0,1,2,1,0,20,31,33,12,34,24,16,14,1,0,14,13,35,31,1,1,2,3,0,0,,,,
12989,2020,2020-11-26,12,13,2020-11-25,1.29,2.83,25,True,False,False,2,1,,3,8,0,0,0,0,1,0,16,33,6,16,35,17,17,9,1,6,9,12,30,20,1,1,0,0,1,0,,,,
12990,2020,2020-11-27,22,0,2020-11-26,1.4,2.36,25,False,True,False,1,5,,2,3,0,0,0,0,0,0,25,21,4,6,22,30,11,28,4,5,25,9,22,35,0,2,1,2,0,1,,,,
12991,2020,2020-11-27,10,15,2020-11-26,1.6,1.89,25,True,False,False,4,1,,5,4,0,0,1,0,0,0,23,26,10,8,30,24,14,24,7,3,22,14,33,34,2,0,0,1,2,0,,,,
12992,2020,2020-11-27,11,19,2020-11-26,1.95,1.57,25,True,False,False,3,2,OT,1,1,0,0,0,0,1,0,21,23,2,2,26,23,10,18,4,3,16,9,21,31,0,1,2,0,0,1,1,0,,
12993,2020,2020-11-27,9,20,2020-11-26,1.53,2.02,25,True,False,False,2,1,OT,1,2,0,0,1,0,0,0,36,23,2,4,25,37,17,16,4,5,14,17,48,29,1,0,0,1,0,0,1,0,,
12994,2020,2020-11-29,0,7,2020-11-28,1.52,2.04,25,True,False,False,6,5,OT,1,3,0,0,1,0,0,0,25,27,2,6,33,30,20,11,1,1,11,20,46,20,3,0,2,2,0,3,1,0,,
12995,2020,2020-11-29,15,12,2020-11-28,1.42,2.32,25,True,False,False,7,1,,9,10,1,1,2,0,0,0,23,28,23,25,35,24,16,11,15,10,8,15,34,31,3,0,3,1,1,0,,,,
12996,2020,2020-11-29,13,9,2020-11-28,1.49,2.11,25,True,False,False,5,3,,2,3,0,0,1,0,0,0,21,27,4,6,32,24,14,16,8,6,15,12,25,44,2,0,1,2,2,1,,,,
12997,2020,2020-11-29,22,19,2020-11-28,1.93,1.58,25,True,False,False,4,1,,2,3,1,1,0,0,0,0,28,10,9,11,14,29,15,18,6,8,14,13,26,16,0,0,2,0,2,1,,,,
12998,2020,2020-11-29,11,10,2020-11-28,1.59,1.92,25,True,False,False,4,1,,4,4,0,0,1,1,0,0,23,26,8,8,30,24,14,14,3,4,13,14,26,33,1,0,1,1,2,0,,,,
12999,2020,2020-11-29,16,20,2020-11-28,1.69,1.77,25,True,False,False,4,3,OT,5,5,0,2,2,1,0,0,22,25,10,35,29,25,22,18,2,3,15,20,28,37,2,1,0,2,1,0,1,0,,
13000,2020,2020-11-29,8,5,2020-11-28,1.29,2.85,25,True,False,False,4,3,,4,3,0,0,0,1,1,0,32,25,8,6,29,35,26,12,3,3,11,20,35,27,0,1,1,1,3,1,,,,
13001,2020,2020-12-01,20,19,2020-11-30,1.85,1.63,25,True,False,False,2,1,,6,7,0,2,2,1,0,0,17,21,12,39,23,18,19,18,1,3,16,14,33,34,0,1,2,0,0,0,,,,
13002,2020,2020-12-01,15,22,2020-11-30,1.29,2.84,25,True,False,False,6,1,,4,4,0,0,1,1,0,0,23,37,8,8,43,24,17,13,8,3,13,16,33,31,3,0,2,0,1,1,,,,
13003,2020,2020-12-02,9,13,2020-12-01,1.46,2.18,25,True,False,False,5,2,,3,5,0,0,0,0,0,0,28,26,6,10,31,30,10,16,5,3,11,8,41,22,0,1,2,1,3,0,,,,
13004,2020,2020-12-04,5,0,2020-12-03,1.75,1.71,25,False,True,False,1,4,,1,2,0,0,0,0,0,0,41,24,2,4,25,45,15,11,8,2,4,7,36,36,0,0,1,0,0,4,,,,
13005,2020,2020-12-04,20,13,2020-12-03,1.38,2.44,25,True,False,False,3,2,,3,2,0,0,1,0,0,0,27,30,6,4,33,29,18,35,5,6,32,16,34,29,1,1,2,0,0,1,,,,
13006,2020,2020-12-04,9,15,2020-12-03,1.88,1.61,25,False,True,False,1,4,,2,4,0,0,0,1,0,0,27,19,4,8,20,31,14,13,3,2,12,11,31,28,1,0,0,2,0,2,,,,
13007,2020,2020-12-04,16,8,2020-12-03,1.67,1.79,25,False,True,False,0,3,,4,4,0,0,0,0,0,0,24,32,8,8,32,27,18,21,4,6,21,17,23,20,0,0,0,0,0,3,,,,
13008,2020,2020-12-04,22,7,2020-12-03,1.51,2.06,25,True,False,False,5,2,,2,0,0,2,1,1,1,0,29,17,4,25,22,31,10,13,9,7,11,9,17,34,2,0,1,1,2,1,,,,
13009,2020,2020-12-04,10,19,2020-12-03,1.65,1.82,25,False,True,False,0,4,,1,4,0,0,0,0,0,1,23,26,2,8,26,27,13,9,9,6,9,13,26,23,0,0,0,3,0,1,,,,
13010,2020,2020-12-04,12,11,2020-12-03,1.42,2.32,25,True,False,False,2,1,,1,3,0,0,0,1,0,0,13,45,2,6,47,14,31,6,6,3,5,22,31,29,0,1,0,0,2,0,,,,
13011,2020,2020-12-06,0,12,2020-12-05,1.53,2.03,25,True,False,False,4,2,,5,8,0,0,2,1,0,0,26,24,10,16,28,28,21,16,11,1,13,19,45,25,2,1,1,1,1,0,,,,
13012,2020,2020-12-06,13,5,2020-12-05,1.34,2.6,25,True,False,False,4,1,,5,6,0,0,0,0,1,0,33,35,10,12,39,34,12,13,4,3,11,9,36,31,0,1,2,0,2,0,,,,
13013,2020,2020-12-06,9,19,2020-12-05,1.95,1.57,25,True,False,False,3,1,,3,3,0,0,2,1,0,0,31,22,6,6,25,32,12,28,3,1,26,11,37,24,1,0,1,0,1,1,,,,
13014,2020,2020-12-06,16,15,2020-12-05,2.28,1.43,25,True,False,False,5,2,,8,8,0,0,1,1,0,0,34,23,16,16,29,37,3,29,4,4,25,2,29,30,1,0,1,0,3,2,,,,
13015,2020,2020-12-06,10,22,2020-12-05,1.42,2.29,25,True,False,False,3,2,,3,2,0,0,0,0,0,0,11,35,6,4,38,13,19,13,9,7,10,17,32,29,0,1,1,1,2,0,,,,
13016,2020,2020-12-06,11,7,2020-12-05,1.46,2.2,25,True,False,False,4,2,,1,1,0,0,0,0,0,0,18,29,2,2,33,20,15,18,4,2,17,12,19,26,0,2,2,0,2,0,,,,
13017,2020,2020-12-06,8,20,2020-12-05,1.45,2.21,25,False,True,False,2,3,OT,3,4,0,0,0,0,0,0,28,19,6,8,21,31,20,17,7,1,14,19,32,26,1,2,0,0,1,0,0,1,,
13018,2020,2020-12-09,0,22,2020-12-08,1.43,2.28,25,False,True,False,3,4,,3,5,0,0,2,2,0,0,21,51,6,10,54,25,25,10,5,2,10,21,51,21,1,1,0,2,2,1,,,,
13019,2020,2020-12-10,19,12,2020-12-09,1.32,2.71,25,True,False,False,3,0,,7,6,0,0,1,0,1,0,25,30,14,12,33,25,17,9,5,3,8,14,35,24,0,0,2,0,1,0,,,,
13020,2020,2020-12-11,7,10,2020-12-10,1.53,2.03,25,False,True,False,0,3,,4,4,0,0,0,1,0,0,28,36,8,8,36,31,22,8,5,1,6,20,38,37,0,1,0,1,0,1,,,,
13021,2020,2020-12-11,20,15,2020-12-10,1.71,1.74,25,False,True,False,3,5,,2,1,0,0,0,0,0,0,25,27,4,2,30,30,12,27,8,1,24,11,34,34,0,1,2,2,1,2,,,,
13022,2020,2020-12-11,16,0,2020-12-10,1.69,1.76,25,False,True,False,0,1,,0,2,0,0,0,0,0,0,26,30,0,4,30,27,23,14,4,3,12,21,27,21,0,0,0,1,0,0,,,,
13023,2020,2020-12-11,8,13,2020-12-10,1.38,2.43,25,True,False,False,4,1,,4,4,0,2,2,0,0,0,38,18,8,33,22,39,17,19,2,2,18,17,29,38,0,1,3,0,1,0,,,,
13024,2020,2020-12-11,9,11,2020-12-10,1.54,2.01,25,False,True,False,2,3,PS,3,2,0,0,0,0,0,0,18,32,6,4,34,20,21,9,7,1,8,20,40,23,1,2,1,0,0,0,0,0,0,1
13025,2020,2020-12-11,5,22,2020-12-10,1.82,1.65,25,False,True,False,1,4,,3,2,0,0,0,0,0,0,19,34,6,4,35,23,23,4,4,6,4,20,45,30,1,1,0,2,0,1,,,,
13026,2020,2020-12-13,13,16,2020-12-12,1.4,2.38,25,False,True,False,3,4,,3,4,0,0,1,2,0,0,18,24,6,8,27,22,18,13,4,2,11,14,32,28,1,1,1,2,1,1,,,,
13027,2020,2020-12-13,0,9,2020-12-12,1.38,2.43,25,True,False,False,2,1,OT,1,3,1,1,0,0,0,0,25,43,7,11,45,26,15,20,2,3,17,15,43,33,1,0,0,0,0,1,1,0,,
13028,2020,2020-12-13,19,7,2020-12-12,1.25,3.14,25,False,True,False,3,4,,6,3,0,0,1,0,0,0,22,38,12,6,41,26,23,9,7,4,7,17,36,20,1,1,1,1,1,2,,,,
13029,2020,2020-12-13,20,10,2020-12-12,1.56,1.97,25,False,True,False,0,1,,5,4,0,0,0,0,0,0,22,34,10,8,34,23,21,17,3,3,15,20,37,28,0,1,0,0,0,0,,,,
13030,2020,2020-12-13,11,5,2020-12-12,1.22,3.33,25,False,True,False,2,6,,3,4,0,0,1,1,0,0,14,38,6,8,40,20,13,8,5,2,6,13,32,31,0,4,0,1,2,1,,,,
13031,2020,2020-12-13,15,8,2020-12-12,1.29,2.85,25,True,False,False,5,1,,4,4,0,0,1,1,0,0,27,22,8,8,27,28,21,8,5,6,7,17,34,26,2,1,1,0,2,0,,,,
13032,2020,2020-12-13,22,12,2020-12-12,1.48,2.14,25,False,True,False,1,4,,4,6,0,0,0,0,0,0,39,22,8,12,23,43,19,15,4,8,13,17,30,38,1,1,0,1,0,2,,,,
13033,2020,2020-12-24,11,13,2020-12-23,1.36,2.51,25,False,True,False,3,4,OT,3,3,4,4,0,1,0,0,27,37,41,41,40,31,19,20,5,0,17,18,17,35,1,1,1,1,1,1,0,1,,
13034,2020,2020-12-25,7,9,2020-12-24,1.42,2.32,25,True,False,False,4,2,,2,2,0,2,1,1,0,0,23,23,4,29,27,25,14,14,8,5,13,13,31,28,0,0,1,2,3,0,,,,
13035,2020,2020-12-25,19,20,2020-12-24,1.26,3.02,25,False,True,False,2,3,,0,2,0,0,0,0,0,0,18,28,0,4,30,21,24,15,8,7,14,24,43,15,1,1,1,1,0,1,,,,
13036,2020,2020-12-25,15,5,2020-12-24,1.15,4.13,25,True,False,False,4,3,OT,4,4,0,0,1,1,0,0,25,32,8,8,36,28,17,17,12,1,14,16,35,27,2,1,0,1,1,1,1,0,,
13037,2020,2020-12-25,10,12,2020-12-24,1.44,2.24,25,False,True,False,4,5,,4,6,0,0,1,0,1,0,25,25,8,12,29,30,10,16,8,7,11,7,32,25,2,3,1,2,1,0,,,,
13038,2020,2020-12-25,16,22,2020-12-24,1.66,1.81,25,True,False,False,2,0,,5,2,0,0,0,0,0,0,19,36,10,4,38,19,13,15,4,4,14,12,28,26,1,0,0,0,1,0,,,,
13039,2020,2020-12-25,0,8,2020-12-24,1.41,2.32,25,False,True,False,4,5,OT,5,4,0,0,2,1,0,1,21,31,10,8,35,26,14,11,3,3,10,10,25,29,2,1,2,2,0,1,0,1,,
13040,2020,2020-12-27,20,0,2020-12-26,1.49,2.11,25,True,False,False,3,1,,4,5,0,0,2,0,0,0,39,24,8,10,27,40,14,19,7,5,18,13,33,28,1,0,1,1,1,0,,,,
13041,2020,2020-12-27,9,22,2020-12-26,1.51,2.06,25,False,True,False,1,3,,4,4,0,0,1,0,0,0,26,26,8,8,27,29,13,21,6,0,19,11,30,29,0,0,1,1,0,2,,,,
13042,2020,2020-12-27,12,7,2020-12-26,1.39,2.42,25,True,False,False,4,2,,7,6,2,2,1,2,0,0,23,32,39,37,36,25,13,9,3,1,8,11,28,33,1,0,1,2,2,0,,,,
13043,2020,2020-12-27,5,19,2020-12-26,2.2,1.46,25,False,True,False,2,4,,7,5,0,0,1,0,0,0,22,15,14,10,17,26,9,9,2,2,6,8,32,38,0,0,0,4,2,0,,,,
13044,2020,2020-12-27,8,11,2020-12-26,1.43,2.27,25,True,False,False,3,2,,3,3,0,0,1,1,0,0,26,28,6,6,31,28,9,18,3,3,17,8,27,24,0,1,3,0,0,1,,,,
13045,2020,2020-12-27,16,10,2020-12-26,1.74,1.71,25,False,True,False,1,2,,2,6,2,0,0,1,0,1,21,25,29,12,26,23,30,12,5,4,12,28,34,26,0,2,1,0,0,0,,,,
13046,2020,2020-12-27,13,15,2020-12-26,1.99,1.55,25,False,True,False,0,2,,4,5,0,0,0,0,0,0,17,30,8,10,30,19,23,16,5,6,13,22,37,27,0,0,0,0,0,2,,,,
13047,2020,2020-12-31,7,20,2020-12-30,1.49,2.12,25,True,False,False,4,2,,3,2,0,0,1,1,1,0,24,24,6,4,28,26,20,21,7,2,18,19,25,38,0,0,2,0,2,2,,,,
13048,2020,2020-12-31,11,16,2020-12-30,1.36,2.53,25,False,True,False,2,3,,3,5,0,0,0,0,0,0,29,28,6,10,30,32,12,11,5,5,10,12,20,29,0,0,1,1,1,2,,,,
13049,2020,2020-12-31,12,9,2020-12-30,1.3,2.78,25,False,True,False,0,2,,2,3,2,0,0,1,0,0,19,26,29,6,26,21,7,8,0,5,8,7,22,36,0,0,0,0,0,2,,,,
13050,2020,2020-12-31,22,13,2020-12-30,1.36,2.53,25,True,False,False,3,2,OT,5,4,0,0,2,2,0,0,29,24,10,8,27,31,16,17,5,7,14,16,32,46,1,1,1,1,0,0,1,0,,
13051,2020,2020-12-31,10,5,2020-12-30,1.22,3.34,25,True,False,False,1,0,,3,5,0,0,0,0,0,0,46,28,6,10,29,46,17,15,7,8,13,15,36,37,1,0,0,0,0,0,,,,
13052,2020,2020-12-31,19,8,2020-12-30,1.29,2.86,25,False,True,False,1,2,PS,2,2,0,0,0,1,0,0,21,39,4,4,40,22,10,10,2,4,8,8,26,29,1,0,0,1,0,0,0,0,0,1
13053,2020,2021-01-02,16,19,2021-01-01,1.98,1.56,25,False,True,False,1,3,,2,4,0,0,0,1,0,0,22,30,4,8,31,25,15,16,3,4,14,12,15,22,0,1,1,0,0,2,,,,
13054,2020,2021-01-02,8,12,2021-01-01,1.51,2.08,25,False,True,False,1,3,,7,7,1,1,0,1,0,0,21,27,19,19,28,24,23,12,1,2,10,17,26,26,0,1,0,2,1,0,,,,
13055,2020,2021-01-02,9,10,2021-01-01,1.64,1.83,25,False,True,False,0,3,,1,3,2,0,0,0,0,0,35,29,27,6,29,38,14,15,2,0,12,12,34,25,0,0,0,0,0,3,,,,
13056,2020,2021-01-02,5,7,2021-01-01,1.76,1.7,25,False,True,False,1,2,OT,5,2,1,1,0,1,0,0,28,38,15,9,39,30,7,8,8,4,8,6,24,46,0,1,1,0,0,0,0,1,,
13057,2020,2021-01-02,13,0,2021-01-01,1.61,1.88,25,True,False,False,2,1,PS,3,5,0,0,0,0,0,0,28,28,6,10,29,29,14,21,12,6,19,13,34,31,0,0,1,0,0,1,0,0,1,0
13058,2020,2021-01-02,20,22,2021-01-01,1.46,2.18,25,True,False,False,4,0,,2,1,0,0,0,0,0,0,22,17,4,2,21,22,23,26,5,7,24,22,33,32,2,0,2,0,0,0,,,,
13059,2020,2021-01-04,9,16,2021-01-03,1.4,2.37,25,False,True,False,3,4,PS,3,6,0,0,2,1,0,0,25,22,6,12,25,28,23,15,3,1,15,23,29,24,1,1,0,0,2,2,0,0,0,1
13060,2020,2021-01-04,7,13,2021-01-03,1.35,2.56,25,True,False,False,5,3,,2,4,0,0,1,1,0,0,21,27,4,8,32,24,13,5,7,3,5,12,37,30,2,2,1,1,2,0,,,,
13061,2020,2021-01-04,19,0,2021-01-03,1.28,2.89,25,True,False,False,7,5,,4,4,0,0,0,2,0,0,15,36,8,8,43,20,28,17,4,4,16,23,31,34,0,1,5,2,2,2,,,,
13062,2020,2021-01-04,10,8,2021-01-03,1.37,2.48,25,True,False,False,4,1,,4,6,0,0,4,0,0,0,32,20,8,12,24,33,7,16,6,6,12,5,16,31,1,1,2,0,1,0,,,,
13063,2020,2021-01-04,11,20,2021-01-03,1.55,1.99,25,True,False,False,3,2,OT,1,1,0,0,0,0,0,0,30,34,2,2,37,32,19,12,5,4,11,19,35,33,1,0,1,1,0,1,1,0,,
13064,2020,2021-01-04,12,5,2021-01-03,1.22,3.39,25,False,True,False,2,4,,2,3,1,1,1,1,0,0,24,36,9,11,38,28,16,8,3,4,6,13,32,30,0,0,2,0,0,4,,,,
13065,2020,2021-01-08,20,12,2021-01-07,1.5,2.09,25,True,False,False,1,0,PS,1,3,0,0,0,0,0,0,36,32,2,6,32,36,24,13,7,7,11,22,32,29,0,0,0,0,0,0,0,0,1,0
13066,2020,2021-01-08,16,7,2021-01-07,1.64,1.83,25,True,False,False,3,1,,2,5,0,0,0,1,0,0,17,33,4,10,36,18,27,13,6,3,13,21,27,30,1,0,1,0,1,1,,,,
13067,2020,2021-01-08,0,11,2021-01-07,1.43,2.26,25,True,False,False,4,3,PS,3,4,0,0,1,2,0,0,29,35,6,8,38,32,19,13,3,3,12,13,45,29,1,0,2,2,0,1,0,0,1,0
13068,2020,2021-01-08,8,22,2021-01-07,1.44,2.25,25,True,False,False,6,3,,6,3,0,0,0,0,1,0,27,30,12,6,36,30,19,21,4,3,17,16,41,22,0,2,3,1,3,0,,,,
13069,2020,2021-01-08,5,9,2021-01-07,1.59,1.92,25,True,False,False,3,2,,4,2,0,0,0,1,0,0,22,32,8,4,35,24,12,15,5,5,11,8,21,41,2,0,1,0,0,2,,,,
13070,2020,2021-01-08,13,10,2021-01-07,1.79,1.67,25,True,False,False,3,1,,2,2,0,0,0,0,0,0,27,31,4,4,34,28,19,21,3,1,21,18,33,33,0,0,1,0,2,1,,,,
13071,2020,2021-01-08,19,15,2021-01-07,1.5,2.1,25,True,False,False,6,2,,4,6,1,3,4,0,0,0,15,30,13,42,36,17,18,8,9,3,7,17,30,24,0,2,3,0,3,0,,,,
13072,2020,2021-01-10,7,15,2021-01-09,1.72,1.73,25,True,False,False,3,2,OT,7,4,0,0,1,0,0,0,31,24,14,8,27,33,18,22,4,4,20,17,30,35,1,0,0,2,1,0,1,0,,
13073,2020,2021-01-10,9,8,2021-01-09,1.6,1.9,25,False,True,False,1,3,,5,5,0,0,0,0,0,0,23,19,10,10,20,26,10,11,6,1,9,9,29,30,0,1,0,1,1,1,,,,
13074,2020,2021-01-10,22,11,2021-01-09,1.46,2.18,25,False,True,False,3,4,,4,2,0,0,1,2,0,0,26,21,8,4,24,30,23,11,7,4,10,21,42,26,0,0,0,3,3,1,,,,
13075,2020,2021-01-10,19,13,2021-01-09,1.2,3.54,25,True,False,False,5,4,OT,3,7,0,0,3,1,0,0,15,28,6,14,33,19,22,10,6,6,8,18,42,25,1,2,0,1,3,1,1,0,,
13076,2020,2021-01-10,12,16,2021-01-09,1.32,2.69,25,False,True,False,2,3,OT,3,5,0,0,1,1,0,0,24,25,6,10,27,27,13,10,3,3,10,12,28,28,1,1,0,1,1,0,0,1,,
13077,2020,2021-01-10,10,0,2021-01-09,1.36,2.5,25,False,True,False,1,3,,4,5,0,0,0,2,0,0,28,24,8,10,25,31,20,17,7,7,16,17,29,31,0,0,1,0,0,3,,,,
13078,2020,2021-01-10,20,5,2021-01-09,1.27,2.96,25,False,True,False,1,2,,0,1,2,0,0,2,0,0,33,19,25,2,20,35,17,22,4,3,22,14,24,28,0,0,1,2,0,0,,,,
13079,2020,2021-01-12,20,9,2021-01-11,1.34,2.61,25,False,True,False,6,7,PS,5,2,0,0,0,1,0,0,27,28,10,4,34,33,15,15,12,2,15,15,27,41,3,3,0,2,3,1,0,0,0,1
13080,2020,2021-01-12,16,5,2021-01-11,1.38,2.44,25,True,False,False,3,2,OT,3,2,0,0,2,0,0,0,28,20,6,4,23,30,13,15,9,2,15,11,39,30,1,1,1,0,0,1,1,0,,
13081,2020,2021-01-12,0,22,2021-01-11,1.38,2.43,25,True,False,False,3,2,,5,6,0,0,1,0,0,0,18,37,10,12,40,20,18,20,3,4,19,17,32,28,0,0,3,0,0,2,,,,
13082,2020,2021-01-12,8,7,2021-01-11,1.45,2.22,25,False,True,False,2,3,OT,0,3,0,0,1,0,0,0,20,32,0,6,34,23,16,14,5,1,11,12,28,19,0,0,2,2,0,0,0,1,,
13083,2020,2021-01-12,13,12,2021-01-11,1.61,1.87,25,True,False,False,6,2,,3,5,0,0,1,1,1,0,19,19,6,10,25,21,10,17,1,2,13,8,24,24,2,1,3,0,1,1,,,,
13084,2020,2021-01-12,19,11,2021-01-11,1.23,3.24,25,True,False,False,2,1,OT,4,3,0,0,0,1,0,0,24,33,8,6,35,25,20,12,5,3,9,16,37,26,0,0,1,1,0,0,1,0,,
13085,2020,2021-01-14,12,15,2021-01-13,1.71,1.74,25,True,False,False,3,2,,6,4,0,0,0,0,0,0,23,26,12,8,29,25,25,9,5,1,9,21,22,28,1,1,1,0,1,1,,,,
